id,stock_code,stock_name,oss_url,is_key_polluters,full_name,人工结果,自动化和人工对比结果
52254,002448,中原内配,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中原内配/1206099622.PDF,适用,中原内配集团股份有限公司,适用,相同
52542,000813,德展健康,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/德展健康/1206113298.PDF,适用,德展大健康股份有限公司,适用,相同
44753,002009,天奇股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/天奇股份/1205998852.PDF,不适用,天奇自动化工程股份有限公司,不适用,相同
44654,000623,吉林敖东,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/吉林敖东/1205988879.PDF,适用,吉林敖东药业集团股份有限公司,适用,相同
51603,300376,易事特,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/易事特/1206079798.PDF,不适用,易事特集团股份有限公司,不适用,相同
52274,002813,路畅科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/路畅科技/1206098325.PDF,不适用,深圳市路畅科技股份有限公司,不适用,相同
43102,08309,时尚环球,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/时尚环球/1205111476.PDF,不知道,万成环球控股有限公司,不适用,不相同
52818,002090,金智科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/金智科技/1206163434.PDF,不适用,江苏金智科技股份有限公司,不适用,相同
51723,600901,江苏租赁,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/江苏租赁/1206094090.PDF,不适用,江苏金融租赁股份有限公司,不适用,相同
44667,603801,志邦家居,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/志邦家居/1205988347.PDF,不适用,志邦家居股份有限公司,不适用,相同
44667,603801,志邦家居,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/志邦家居/1205988347.PDF,不适用,志邦厨柜股份有限公司,不适用,相同
52534,601198,东兴证券,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/东兴证券/1206114095.PDF,不适用,东兴证券股份有限公司,不适用,相同
51501,002724,海洋王,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/海洋王/1206069489.PDF,不适用,海洋王照明科技股份有限公司,不适用,相同
51795,002642,荣之联,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/荣之联/1206091422.PDF,不适用,北京荣之联科技股份有限公司,不适用,相同
52137,002478,常宝股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/常宝股份/1206104296.PDF,适用,江苏常宝钢管股份有限公司,适用,相同
51537,002550,千红制药,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/千红制药/1206067911.PDF,不适用,常州千红生化制药股份有限公司,不适用,相同
43778,300211,亿通科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/亿通科技/1205917534.PDF,不适用,江苏亿通高科技股份有限公司,不适用,相同
44870,002905,金逸影视,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/金逸影视/1206011836.PDF,不适用,广州金逸影视传媒股份有限公司,不适用,相同
51573,000581,威孚高科,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/威孚高科/1206066386.PDF,不适用,无锡威孚高科技集团股份有限公司,不适用,相同
44807,600363,联创光电,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/联创光电/1206002996.PDF,不适用,江西联创光电科技股份有限公司,适用,不相同
51440,002867,周大生,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/周大生/1206071659.PDF,不适用,周大生珠宝股份有限公司,不适用,相同
44132,002342,巨力索具,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/巨力索具/1205949421.PDF,适用,巨力索具股份有限公司,适用,相同
52183,300049,福瑞股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/福瑞股份/1206102506.PDF,不适用,内蒙古福瑞医疗科技股份有限公司,不适用,相同
51825,300043,星辉娱乐,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/星辉娱乐/1206090346.PDF,不适用,星辉互动娱乐股份有限公司,不适用,相同
44134,600382,广东明珠,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/广东明珠/1205949356.PDF,不适用,广东明珠集团股份有限公司,不适用,相同
43940,600859,王府井,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/王府井/1205930477.PDF,不适用,王府井集团股份有限公司,不适用,相同
43820,600038,中直股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中直股份/1205920651.PDF,不适用,中航直升机股份有限公司,适用,不相同
43959,601601,中国太保,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中国太保/1205933007.PDF,不知道,中国太平洋保险(集团)股份有限公司,不适用,不相同
44816,600463,空港股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/空港股份/1206002532.PDF,不适用,北京空港科技园区股份有限公司,不适用,相同
51101,600372,中航电子,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中航电子/1206045929.PDF,不适用,中航航空电子系统股份有限公司,适用,不相同
41665,002056,横店东磁,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/横店东磁/1205885339.PDF,适用,横店集团东磁股份有限公司,适用,相同
43772,603660,苏州科达,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/苏州科达/1205917955.PDF,不适用,苏州科达科技股份有限公司,不适用,相同
51327,600781,辅仁药业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/辅仁药业/1206058840.PDF,不适用,辅仁药业集团实业股份有限公司,不适用,相同
51327,600781,辅仁药业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/辅仁药业/1206058840.PDF,不适用,辅仁药业集团制药股份有限公司,不适用,相同
44701,000096,广聚能源,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/广聚能源/1205993127.PDF,不适用,深圳市广聚能源股份有限公司,不适用,相同
44853,603823,百合花,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/百合花/1206005931.PDF,不适用,百合花集团股份有限公司,适用,不相同
51624,603421,鼎信通讯,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/鼎信通讯/1206078933.PDF,不适用,青岛鼎信通讯股份有限公司,不适用,相同
44135,600403,大有能源,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/大有能源/1205949343.PDF,不适用,河南大有能源股份有限公司,不适用,相同
43786,600727,鲁北化工,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/鲁北化工/1205917113.PDF,不适用,山东鲁北化工股份有限公司,不适用,相同
51060,600510,黑牡丹,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/黑牡丹/1206047792.PDF,不适用,黑牡丹(集团)股份有限公司,适用,不相同
52431,000543,皖能电力,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/皖能电力/1206120890.PDF,适用,安徽省皖能股份有限公司,适用,相同
41653,600675,中华企业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中华企业/1205876648.PDF,不适用,中华企业股份有限公司,不适用,相同
44948,600807,*ST天业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/*ST天业/1206017169.PDF,不适用,山东天业恒基股份有限公司,不适用,相同
52038,300273,和佳股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/和佳股份/1206107776.PDF,不适用,珠海和佳医疗设备股份有限公司,不适用,相同
51288,300243,瑞丰高材,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/瑞丰高材/1206060408.PDF,不适用,山东瑞丰高分子材料股份有限公司,不适用,相同
52914,000030,富奥股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/富奥股份/1206158023.PDF,适用,富奥汽车零部件股份有限公司,适用,相同
52725,600139,西部资源,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/西部资源/1206167181.PDF,不适用,四川西部资源控股股份有限公司,不适用,相同
51155,601689,拓普集团,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/拓普集团/1206053827.PDF,不适用,宁波拓普集团股份有限公司,不适用,相同
43846,600323,瀚蓝环境,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/瀚蓝环境/1205924781.PDF,不适用,瀚蓝环境股份有限公司,不适用,相同
52830,002333,罗普斯金,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/罗普斯金/1206162879.PDF,适用,苏州罗普斯金铝业股份有限公司,不适用,不相同
52796,000007,全新好,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/全新好/1206164324.PDF,不适用,深圳市全新好股份有限公司,不适用,相同
51442,300760,迈瑞医疗,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/迈瑞医疗/1206071588.PDF,适用,深圳迈瑞生物医疗电子股份有限公司,适用,相同
44813,300260,新莱应材,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/新莱应材/1206002655.PDF,不适用,昆山新莱洁净应用材料股份有限公司,不适用,相同
51736,002502,骅威文化,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/骅威文化/1206093536.PDF,不适用,骅威文化股份有限公司,不适用,相同
43847,600575,皖江物流,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/皖江物流/1205924762.PDF,不适用,安徽皖江物流(集团)股份有限公司,不适用,相同
52313,600977,中国电影,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中国电影/1206128992.PDF,不适用,中国电影股份有限公司,不适用,相同
51882,603600,永艺股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/永艺股份/1206088199.PDF,不适用,永艺家具股份有限公司,不适用,相同
43982,603578,三星新材,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/三星新材/1205938600.PDF,不适用,浙江三星新材股份有限公司,不适用,相同
43765,601200,上海环境,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/上海环境/1205918277.PDF,不适用,上海环境集团股份有限公司,适用,不相同
43738,603638,艾迪精密,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/艾迪精密/1205919145.PDF,不适用,烟台艾迪精密机械股份有限公司,不适用,相同
50754,002880,卫光生物,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/卫光生物/1206009191.PDF,不适用,深圳市卫光生物制品股份有限公司,不适用,相同
52295,600313,农发种业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/农发种业/1206097318.PDF,不适用,中农发种业集团股份有限公司,不适用,相同
51646,002171,楚江新材,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/楚江新材/1206078019.PDF,适用,安徽楚江科技新材料股份有限公司,适用,相同
52344,603178,圣龙股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/圣龙股份/1206125924.PDF,不适用,宁波圣龙汽车动力系统股份有限公司,不适用,相同
51813,002870,香山股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/香山股份/1206090725.PDF,不适用,广东香山衡器集团股份有限公司,不适用,相同
52982,603012,创力集团,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/创力集团/1206263790.PDF,不适用,上海创力集团股份有限公司,不适用,相同
52861,002432,九安医疗,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/九安医疗/1206161523.PDF,不适用,天津九安医疗电子股份有限公司,不适用,相同
51378,600309,万华化学,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/万华化学/1206073832.PDF,不适用,万华化学集团股份有限公司,适用,不相同
52681,603363,傲农生物,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/傲农生物/1206169159.PDF,不适用,福建傲农生物科技集团股份有限公司,不适用,相同
52312,600936,广西广电,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/广西广电/1206129019.PDF,不适用,广西广播电视信息网络股份有限公司,不适用,相同
49934,300144,宋城演艺,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/宋城演艺/1205949622.PDF,不适用,宋城演艺发展股份有限公司,不适用,相同
44253,600373,中文传媒,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中文传媒/1205958570.PDF,不适用,中文天地出版传媒集团股份有限公司,不适用,相同
44253,600373,中文传媒,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中文传媒/1205958570.PDF,不适用,中文天地出版传媒股份有限公司,不适用,相同
44802,603536,惠发股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/惠发股份/1206003151.PDF,不适用,山东惠发食品股份有限公司,不适用,相同
51627,300332,天壕环境,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/天壕环境/1206078840.PDF,不适用,天壕环境股份有限公司,不适用,相同
44935,603528,多伦科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/多伦科技/1206008969.PDF,不适用,多伦科技股份有限公司,不适用,相同
44165,601228,广州港,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/广州港/1205948189.PDF,不适用,广州港股份有限公司,适用,不相同
51868,000735,罗 牛 山,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/罗 牛 山/1206088844.PDF,适用,罗牛山股份有限公司,适用,相同
52315,603063,禾望电气,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/禾望电气/1206128915.PDF,不适用,深圳市禾望电气股份有限公司,不适用,相同
44093,002208,合肥城建,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/合肥城建/1205941673.PDF,不适用,合肥城建发展股份有限公司,不适用,相同
43751,000786,北新建材,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/北新建材/1205918737.PDF,适用,北新集团建材股份有限公司,适用,相同
50752,002307,北新路桥,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/北新路桥/1206009270.PDF,不适用,新疆北新路桥集团股份有限公司,不适用,相同
43678,600508,上海能源,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/上海能源/1205902457.PDF,不适用,上海大屯能源股份有限公司,不适用,相同
54434,000069,华侨城Ａ,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/华侨城Ａ/1205966801.PDF,不适用,深圳华侨城股份有限公司,不适用,相同
52758,600487,亨通光电,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/亨通光电/1206165855.PDF,不适用,江苏亨通光电股份有限公司,适用,不相同
52672,603908,牧高笛,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/牧高笛/1206169973.PDF,不适用,牧高笛户外用品股份有限公司,不适用,相同
43728,600426,华鲁恒升,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/华鲁恒升/1205912544.PDF,不适用,山东华鲁恒升化工股份有限公司,适用,不相同
41621,002796,世嘉科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/世嘉科技/1205853801.PDF,不适用,苏州市世嘉科技股份有限公司,不适用,相同
51891,600797,浙大网新,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/浙大网新/1206087775.PDF,不适用,浙大网新科技股份有限公司,不适用,相同
44847,601218,吉鑫科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/吉鑫科技/1206006455.PDF,不适用,江苏吉鑫风能科技股份有限公司,不适用,相同
44975,002134,天津普林,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/天津普林/1206015828.PDF,适用,天津普林电路股份有限公司,适用,相同
51815,300384,三联虹普,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/三联虹普/1206090671.PDF,不适用,北京三联虹普新合纤技术服务股份有限公司,不适用,相同
52635,300014,亿纬锂能,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/亿纬锂能/1206118624.PDF,不适用,惠州亿纬锂能股份有限公司,不适用,相同
45019,000544,中原环保,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中原环保/1206013556.PDF,适用,中原环保股份有限公司,适用,相同
52149,603855,华荣股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/华荣股份/1206103888.PDF,不适用,华荣科技股份有限公司,不适用,相同
45045,600129,太极集团,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/太极集团/1206022791.PDF,不适用,重庆太极实业(集团)股份有限公司,适用,不相同
51941,603110,东方材料,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/东方材料/1206111137.PDF,不适用,新东方新材料股份有限公司,不适用,相同
51135,000967,盈峰环境,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/盈峰环境/1206054574.PDF,适用,盈峰环境科技集团股份有限公司,不适用,不相同
41675,603103,横店影视,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/横店影视/1205888428.PDF,不适用,横店影视股份有限公司,不适用,相同
51807,300483,沃施股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/沃施股份/1206090981.PDF,不适用,上海沃施园艺股份有限公司,不适用,相同
52165,603858,步长制药,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/步长制药/1206103249.PDF,不适用,山东步长制药股份有限公司,适用,不相同
51575,600535,天士力,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/天士力/1206066322.PDF,不适用,天士力医药集团股份有限公司,适用,不相同
52775,600789,鲁抗医药,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/鲁抗医药/1206165236.PDF,不适用,山东鲁抗医药股份有限公司,适用,不相同
54422,002506,协鑫集成,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/协鑫集成/1206062305.PDF,适用,协鑫集成科技股份有限公司,不适用,不相同
51329,000985,大庆华科,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/大庆华科/1206058706.PDF,适用,大庆华科股份有限公司,不适用,不相同
44992,300440,运达科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/运达科技/1206014851.PDF,不适用,成都运达科技股份有限公司,不适用,相同
52319,603286,日盈电子,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/日盈电子/1206128839.PDF,不适用,江苏日盈电子股份有限公司,不适用,相同
51912,600355,精伦电子,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/精伦电子/1206086645.PDF,不适用,精伦电子股份有限公司,不适用,相同
51448,300495,美尚生态,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/美尚生态/1206071374.PDF,不适用,美尚生态景观股份有限公司,不适用,相同
44717,600283,钱江水利,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/钱江水利/1205991667.PDF,不适用,钱江水利开发股份有限公司,适用,不相同
43637,600523,贵航股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/贵航股份/1205900447.PDF,不适用,贵州贵航汽车零部件股份有限公司,适用,不相同
52217,002618,丹邦科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/丹邦科技/1206101104.PDF,适用,深圳丹邦科技股份有限公司,不适用,不相同
51255,600590,泰豪科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/泰豪科技/1206061738.PDF,不适用,泰豪科技股份有限公司,不适用,相同
52899,603308,应流股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/应流股份/1206159071.PDF,不适用,安徽应流机电股份有限公司,适用,不相同
43922,300054,鼎龙股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/鼎龙股份/1205931398.PDF,适用,湖北鼎龙控股股份有限公司,不适用,不相同
51898,600385,山东金泰,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/山东金泰/1206087352.PDF,不适用,山东金泰集团股份有限公司,不适用,相同
52340,600983,惠而浦,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/惠而浦/1206126073.PDF,不适用,惠而浦(中国)股份有限公司,不适用,相同
44624,300436,广生堂,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/广生堂/1205982539.PDF,不适用,福建广生堂药业股份有限公司,不适用,相同
44762,603268,松发股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/松发股份/1205998153.PDF,不适用,广东松发陶瓷股份有限公司,不适用,相同
51107,300105,龙源技术,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/龙源技术/1206058790.PDF,不适用,烟台龙源电力技术股份有限公司,不适用,相同
52557,600260,凯乐科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/凯乐科技/1206134423.PDF,不适用,湖北凯乐科技股份有限公司,不适用,相同
51167,002657,中科金财,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/中科金财/1206053188.PDF,不适用,北京中科金财科技股份有限公司,不适用,相同
52653,002802,洪汇新材,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/洪汇新材/1206114969.PDF,不适用,无锡洪汇新材料科技股份有限公司,不适用,相同
52455,600779,水井坊,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/水井坊/1206119481.PDF,不适用,四川水井坊股份有限公司,适用,不相同
50426,000779,三毛派神,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/三毛派神/1205978035.PDF,适用,兰州三毛实业股份有限公司,不适用,不相同
52852,000520,长航凤凰,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/长航凤凰/1206161856.PDF,不适用,长航凤凰股份有限公司,不适用,相同
43071,08245,北京京客隆,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/北京京客隆/1205107086.PDF,不知道,安悦国际控股有限公司,不适用,不相同
43641,300568,星源材质,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/星源材质/1205900295.PDF,不适用,深圳市星源材质科技股份有限公司,不适用,相同
51643,000632,三木集团,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/三木集团/1206078142.PDF,不适用,福建三木集团股份有限公司,不适用,相同
52550,603776,永安行,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/永安行/1206134651.PDF,不适用,永安行科技股份有限公司,不适用,相同
44913,002890,弘宇股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/弘宇股份/1206010071.PDF,不适用,山东弘宇农机股份有限公司,不适用,相同
43390,01539,汇能集团,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/汇能集团/1205242024.PDF,不知道,汇能集团控股国际有限公司,不适用,不相同
51089,603505,金石资源,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/金石资源/1206046333.PDF,不适用,金石资源集团股份有限公司,适用,不相同
44021,600980,北矿科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/北矿科技/1205937237.PDF,不适用,北矿科技股份有限公司,不适用,相同
44547,600278,东方创业,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/东方创业/1205964898.PDF,不适用,东方国际创业股份有限公司,不适用,相同
52039,600703,三安光电,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/三安光电/1206107733.PDF,不适用,三安光电股份有限公司,适用,不相同
43430,08353,安科系统,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/安科系统/1205364990.PDF,不知道,安科系统有限公司,不适用,不相同
41634,600829,人民同泰,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/人民同泰/1205870902.PDF,不适用,哈药集团人民同泰医药股份有限公司,不适用,相同
52509,002726,龙大肉食,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/龙大肉食/1206115530.PDF,适用,山东龙大肉食品股份有限公司,不适用,不相同
52055,002694,顾地科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/顾地科技/1206107207.PDF,不适用,顾地科技股份有限公司,不适用,相同
44722,603916,苏博特,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/苏博特/1205996270.PDF,不适用,江苏苏博特新材料股份有限公司,不适用,相同
50976,600207,安彩高科,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/安彩高科/1206042114.PDF,不适用,河南安彩高科股份有限公司,适用,不相同
52576,603828,柯利达,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/柯利达/1206133703.PDF,不适用,苏州柯利达装饰股份有限公司,不适用,相同
43970,002703,浙江世宝,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/浙江世宝/1205930350.PDF,不知道,浙江世宝股份有限公司,不适用,不相同
44211,000811,冰轮环境,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/冰轮环境/1205946522.PDF,不适用,冰轮环境技术股份有限公司,不适用,相同
43603,603659,璞泰来,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/璞泰来/1205892838.PDF,不适用,上海璞泰来新能源科技股份有限公司,不适用,相同
51042,603685,晨丰科技,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/晨丰科技/1206048469.PDF,不适用,浙江晨丰科技股份有限公司,适用,不相同
51005,002851,麦格米特,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/麦格米特/1206040782.PDF,不适用,深圳麦格米特电气股份有限公司,不适用,相同
51114,300098,高新兴,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/高新兴/1206055326.PDF,不适用,高新兴科技集团股份有限公司,不适用,相同
51179,603199,九华旅游,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/九华旅游/1206052413.PDF,不适用,安徽九华山旅游发展股份有限公司,不适用,相同
43908,000404,长虹华意,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/长虹华意/1205931902.PDF,适用,长虹华意压缩机股份有限公司,不适用,不相同
43908,000404,长虹华意,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/长虹华意/1205931902.PDF,适用,华意压缩机股份有限公司,不适用,不相同
44993,603699,纽威股份,https://ipo-company.oss-cn-hangzhou.aliyuncs.com/ list_company_annonce/纽威股份/1206014820.PDF,不适用,苏州纽威阀门股份有限公司,不适用,相同
